1,1,216,300,80,48,1
2,1,216,300,80,48,1
3,1,216,300,80,48,1
4,1,216,300,80,48,1
5,1,216,299,80,48,1
6,1,216,299,80,48,1
7,1,216,299,80,48,1
8,1,216,299,80,48,1
9,1,216,299,80,48,1
10,1,216,298,80,48,1
11,1,216,298,80,48,1
12,1,217,298,81,49,1
13,1,217,298,81,49,1
14,1,217,298,81,49,1
15,1,217,297,81,49,1
16,1,217,297,81,49,1
17,1,217,297,81,49,1
18,1,217,297,81,49,1
19,1,217,297,81,49,1
20,1,217,296,81,49,1
21,1,217,296,81,49,1
22,1,217,296,81,49,1
23,1,217,296,81,49,1
24,1,218,296,82,50,1
25,1,217,295,82,50,1
26,1,217,295,82,50,1
27,1,217,295,82,50,1
28,1,217,295,82,50,1
29,1,217,295,82,50,1
30,1,217,295,82,50,1
31,1,217,295,82,50,1
32,1,217,295,82,50,1
33,1,217,294,82,51,1
34,1,217,294,82,51,1
35,1,217,294,82,51,1
36,1,217,294,82,51,1
37,1,216,294,82,51,1
38,1,216,294,82,51,1
39,1,216,294,82,51,1
40,1,216,294,82,51,1
41,1,216,293,82,52,1
42,1,216,293,82,52,1
43,1,216,293,82,52,1
44,1,216,293,82,52,1
45,1,216,293,82,52,1
46,1,216,293,82,52,1
47,1,216,293,82,52,1
48,1,216,293,82,52,1
49,1,216,293,82,53,1
50,1,215,292,82,52,1
51,1,215,292,82,52,1
52,1,215,292,82,52,1
53,1,215,292,82,52,1
54,1,215,292,82,52,1
55,1,215,292,82,52,1
56,1,214,291,82,52,1
57,1,214,291,82,52,1
58,1,214,291,82,52,1
59,1,214,291,82,52,1
60,1,214,291,82,52,1
61,1,214,291,82,52,1
62,1,213,290,82,51,1
63,1,213,290,82,51,1
64,1,213,290,82,51,1
65,1,213,290,82,51,1
66,1,213,290,82,51,1
67,1,213,290,82,51,1
68,1,212,289,82,51,1
69,1,212,289,82,51,1
70,1,212,289,82,51,1
71,1,212,289,82,51,1
72,1,212,289,82,51,1
73,1,212,289,82,51,1
74,1,212,289,83,51,1
75,1,211,288,82,51,1
76,1,211,288,82,51,1
