2,1,675.90,544.01,200.35,119.01,1,-1,-1,-1
3,1,673.36,544.20,200.17,118.93,1,-1,-1,-1
4,1,677.50,543.98,198.64,118.33,1,-1,-1,-1
5,1,675.31,542.52,199.28,118.66,1,-1,-1,-1
6,1,676.04,542.20,199.15,118.75,1,-1,-1,-1
7,1,678.61,541.74,199.29,119.16,1,-1,-1,-1
8,1,674.35,540.17,201.43,120.38,1,-1,-1,-1
9,1,671.84,540.58,200.47,119.66,1,-1,-1,-1
10,1,678.17,540.37,198.90,118.80,1,-1,-1,-1
11,1,675.29,540.45,199.77,118.77,1,-1,-1,-1
12,1,676.44,540.20,197.95,118.18,1,-1,-1,-1
13,1,678.90,540.34,196.85,117.70,1,-1,-1,-1
14,1,672.83,538.79,201.14,119.96,1,-1,-1,-1
15,1,677.51,539.45,199.30,119.19,1,-1,-1,-1
16,1,676.33,538.39,201.37,120.14,1,-1,-1,-1
17,1,674.36,539.00,201.36,119.89,1,-1,-1,-1
18,1,677.31,538.33,200.88,120.02,1,-1,-1,-1
19,1,676.54,539.96,199.21,118.95,1,-1,-1,-1
20,1,675.92,539.36,200.89,119.01,1,-1,-1,-1
21,1,679.89,538.84,200.99,119.44,1,-1,-1,-1
22,1,678.55,540.22,197.84,117.76,1,-1,-1,-1
23,1,675.03,538.93,200.36,118.85,1,-1,-1,-1
24,1,678.55,538.12,200.92,119.39,1,-1,-1,-1
25,1,673.52,537.22,202.35,120.28,1,-1,-1,-1
26,1,677.37,538.25,199.22,118.57,1,-1,-1,-1
27,1,677.94,538.09,200.05,118.76,1,-1,-1,-1
28,1,675.13,536.77,202.30,120.11,1,-1,-1,-1
29,1,677.54,538.15,197.71,118.17,1,-1,-1,-1
30,1,675.44,538.93,198.90,117.98,1,-1,-1,-1
31,1,678.65,536.47,200.26,119.09,1,-1,-1,-1
32,1,673.10,536.89,200.61,118.94,1,-1,-1,-1
33,1,677.73,536.95,198.29,117.99,1,-1,-1,-1
34,1,674.72,536.13,200.58,118.78,1,-1,-1,-1
35,1,679.45,535.85,199.56,118.58,1,-1,-1,-1
36,1,673.17,534.77,202.30,119.92,1,-1,-1,-1
37,1,676.63,534.67,199.33,119.08,1,-1,-1,-1
38,1,673.33,534.77,200.97,119.73,1,-1,-1,-1
39,1,677.57,535.28,198.32,118.18,1,-1,-1,-1
40,1,675.25,533.65,201.04,119.65,1,-1,-1,-1
41,1,674.25,534.57,199.27,118.84,1,-1,-1,-1
42,1,675.27,534.32,198.47,118.41,1,-1,-1,-1
43,1,672.01,531.67,203.50,121.37,1,-1,-1,-1
44,1,674.47,531.61,203.70,121.81,1,-1,-1,-1
45,1,667.61,531.04,204.09,121.95,1,-1,-1,-1
46,1,673.57,532.57,199.86,119.86,1,-1,-1,-1
47,1,670.58,531.13,202.39,121.56,1,-1,-1,-1
48,1,671.34,528.86,203.53,122.82,1,-1,-1,-1
49,1,670.12,527.65,205.08,124.22,1,-1,-1,-1
50,1,669.79,527.75,201.59,122.69,1,-1,-1,-1
51,1,669.71,527.20,199.70,122.30,1,-1,-1,-1
52,1,669.80,527.51,196.76,120.80,1,-1,-1,-1
53,1,669.22,526.82,197.06,121.47,1,-1,-1,-1
54,1,671.75,527.82,194.65,119.97,1,-1,-1,-1
55,1,668.19,525.70,196.06,120.70,1,-1,-1,-1
56,1,669.11,524.73,197.32,121.63,1,-1,-1,-1
57,1,666.46,525.54,195.76,120.50,1,-1,-1,-1
58,1,665.40,524.91,194.97,120.15,1,-1,-1,-1
59,1,664.15,524.74,195.06,120.45,1,-1,-1,-1
60,1,661.10,523.94,196.21,120.95,1,-1,-1,-1
61,1,664.59,522.67,197.16,121.70,1,-1,-1,-1
62,1,661.54,524.06,194.33,119.24,1,-1,-1,-1
63,1,665.39,523.20,193.86,118.79,1,-1,-1,-1
64,1,664.65,522.63,194.31,118.87,1,-1,-1,-1
65,1,665.50,520.77,194.53,119.28,1,-1,-1,-1
66,1,663.72,521.41,192.22,118.29,1,-1,-1,-1
67,1,660.75,520.31,193.10,118.73,1,-1,-1,-1
68,1,664.42,518.83,194.64,119.88,1,-1,-1,-1
69,1,659.91,519.09,195.48,119.74,1,-1,-1,-1
70,1,661.99,519.32,191.63,117.79,1,-1,-1,-1
71,1,662.51,519.19,189.98,117.26,1,-1,-1,-1
72,1,657.60,518.55,191.84,118.00,1,-1,-1,-1
73,1,662.08,518.88,190.63,117.57,1,-1,-1,-1
74,1,655.54,517.39,194.51,119.67,1,-1,-1,-1
75,1,658.09,515.18,194.46,120.54,1,-1,-1,-1
76,1,654.93,515.09,194.40,120.75,1,-1,-1,-1
77,1,658.10,515.68,191.17,119.00,1,-1,-1,-1
78,1,658.95,513.19,191.87,119.61,1,-1,-1,-1
79,1,656.54,511.57,193.23,120.54,1,-1,-1,-1
80,1,657.22,511.45,191.46,119.60,1,-1,-1,-1
81,1,655.49,511.86,190.51,118.40,1,-1,-1,-1
82,1,657.93,511.24,190.33,118.10,1,-1,-1,-1
83,1,653.81,510.35,194.27,120.05,1,-1,-1,-1
84,1,654.05,509.45,193.95,120.28,1,-1,-1,-1
85,1,649.35,509.59,195.20,120.91,1,-1,-1,-1
86,1,651.84,509.36,194.01,120.27,1,-1,-1,-1
87,1,648.32,509.35,195.41,120.48,1,-1,-1,-1
88,1,650.78,507.81,194.66,120.35,1,-1,-1,-1
89,1,644.40,505.69,197.78,122.11,1,-1,-1,-1
90,1,648.23,508.15,191.27,118.03,1,-1,-1,-1
91,1,645.63,505.28,194.85,119.64,1,-1,-1,-1
92,1,647.58,504.89,193.10,118.67,1,-1,-1,-1
93,1,643.42,503.56,196.29,120.23,1,-1,-1,-1
94,1,646.00,503.62,193.87,118.91,1,-1,-1,-1
95,1,641.16,501.87,198.37,121.14,1,-1,-1,-1
96,1,643.88,500.23,198.79,121.73,1,-1,-1,-1
97,1,638.87,499.44,199.37,121.84,1,-1,-1,-1
98,1,640.80,501.50,195.65,119.85,1,-1,-1,-1
99,1,641.69,501.05,195.77,119.40,1,-1,-1,-1
100,1,639.75,499.63,196.14,119.06,1,-1,-1,-1
