1,1,664,542,211,122,1
2,1,663,542,211,121,1
3,1,663,542,212,121,1
4,1,663,542,212,121,1
5,1,662,542,213,120,1
6,1,662,542,213,120,1
7,1,662,542,214,120,1
8,1,661,542,215,119,1
9,1,661,542,215,119,1
10,1,660,542,216,118,1
11,1,660,542,216,118,1
12,1,660,542,217,118,1
13,1,659,542,217,117,1
14,1,659,542,218,117,1
15,1,659,542,219,117,1
16,1,660,542,217,116,1
17,1,661,542,215,115,1
18,1,663,542,213,115,1
19,1,664,542,211,114,1
20,1,666,543,210,114,1
21,1,666,542,209,114,1
22,1,667,542,208,114,1
23,1,668,542,207,114,1
24,1,669,541,206,114,1
25,1,670,541,206,115,1
26,1,671,541,205,115,1
27,1,672,540,204,115,1
28,1,673,540,203,115,1
29,1,674,540,203,115,1
30,1,675,539,202,116,1
31,1,676,539,201,116,1
32,1,677,539,200,116,1
33,1,677,538,200,116,1
34,1,678,538,199,116,1
35,1,679,538,198,117,1
36,1,680,537,197,117,1
37,1,681,537,197,117,1
38,1,682,537,196,117,1
39,1,683,536,195,117,1
40,1,684,536,194,118,1
41,1,685,536,194,118,1
42,1,686,535,193,118,1
43,1,687,535,192,118,1
44,1,688,535,191,118,1
45,1,689,535,191,119,1
46,1,687,534,191,118,1
47,1,685,534,192,118,1
48,1,684,533,192,118,1
49,1,682,533,193,118,1
50,1,680,532,194,118,1
51,1,679,532,194,117,1
52,1,677,531,195,117,1
53,1,675,531,195,117,1
54,1,674,531,196,117,1
55,1,672,530,197,117,1
56,1,670,530,197,116,1
57,1,669,529,198,116,1
58,1,667,529,198,116,1
59,1,666,528,199,116,1
60,1,664,528,200,116,1
61,1,662,527,200,115,1
62,1,661,527,201,115,1
63,1,659,527,201,115,1
64,1,657,526,202,115,1
65,1,656,526,203,115,1
66,1,654,525,203,114,1
67,1,652,525,204,114,1
68,1,651,524,204,114,1
69,1,649,524,205,114,1
70,1,648,524,206,114,1
71,1,646,523,206,114,1
72,1,645,522,207,114,1
73,1,644,521,208,114,1
74,1,643,521,208,114,1
75,1,642,520,209,114,1
76,1,641,519,210,115,1
77,1,639,518,211,115,1
78,1,638,518,211,115,1
79,1,637,517,212,115,1
80,1,636,516,213,115,1
81,1,635,516,213,115,1
82,1,634,515,214,116,1
83,1,632,514,215,116,1
84,1,631,513,216,116,1
